Date,Transaction_ID,Debit_Account,Credit_Account,Amount,Currency,Description
2025-06-22T22:17:35.326312,3132f0df-6968-44ac-8882-9ae7f3ae5439,ACC1009,ACC1410,30779.054423215013,INR,Online Shopping
2025-06-29T22:17:35.326329,866cf7b2-d37c-407d-8954-366771ba72cc,ACC1387,ACC1207,62962.59702067853,INR,Restaurant
2025-06-14T22:17:35.326346,c9cddd99-3e93-4ed5-8297-5490f5cb75fb,ACC1200,ACC1286,28620.542716883298,INR,Restaurant
2025-06-08T22:17:35.326363,41c46448-528c-4d94-8189-1792c0d1ef18,ACC1377,ACC1216,32686.777115478275,INR,Online Shopping
2025-06-09T22:17:35.326380,4400b311-eb44-4f9c-8712-aab2415e2353,ACC1089,ACC1215,22025.458557303667,INR,Online Shopping
2025-06-16T22:17:35.326398,acb1809e-6702-400b-a992-b4929cd1d903,ACC1105,ACC1071,79199.36549764492,INR,Restaurant
2025-07-03T22:17:35.326415,f0cf4800-8018-4e96-9734-5ba2b73a72f9,ACC1406,ACC1407,12059.778376847695,INR,Online Shopping
2025-06-16T22:17:35.326432,4e878372-9f73-4a8d-8d11-36a7f1c22b65,ACC1461,ACC1022,69391.5811804726,INR,Online Shopping
2025-06-18T22:17:35.326449,e6e9ae30-fe24-4050-a14c-d6e192598de7,ACC1402,ACC1208,39654.88529306987,INR,Friend Transfer
2025-06-23T22:17:35.326466,a55e892a-4c08-4630-ad98-e0c3c8caafe5,ACC1257,ACC1128,60324.234121139365,INR,Online Shopping
2025-06-24T22:17:35.326532,b985bea0-29cd-4e67-8be7-c5ee248390b9,ACC1112,ACC1043,55932.527437770215,INR,Online Shopping
2025-06-15T22:17:35.326550,59d4e9f9-14d0-4881-9218-29d37c73d66c,ACC1244,ACC1402,41298.9369355776,INR,Restaurant
2025-06-15T22:17:35.326567,05019c76-685c-47c5-bcb2-24ed53e9dfbd,ACC1367,ACC1091,37538.24514175471,INR,Bill Payment
2025-06-20T22:17:35.326584,58fc436e-e358-44c2-b2f7-af3f4846ae2c,ACC1255,ACC1441,31417.7374046801,INR,Bill Payment
2025-06-27T22:17:35.326601,016b2a58-b7ee-446a-97ec-19d3645bb6a5,ACC1299,ACC1235,39734.739919192216,INR,Online Shopping
2025-06-10T22:17:35.326618,027326b4-8f9d-41de-b03f-50ad769b14dc,ACC1221,ACC1407,19812.79013834768,INR,Online Shopping
2025-06-09T22:17:35.326635,f6e34111-19bc-438d-b2a8-bf1e116426a6,ACC1203,ACC1192,68130.88609510774,INR,Bill Payment
2025-06-30T22:17:35.326652,e35869c9-e358-4f11-ae69-d8fe88502649,ACC1240,ACC1193,3458.077842508507,INR,Restaurant
2025-06-08T22:17:35.326670,e2b288da-d2ed-4af7-9aca-b4081a785cb0,ACC1398,ACC1362,63767.951197843046,INR,Online Shopping
2025-06-17T22:17:35.326687,e27298d2-3ba3-4b3a-9d85-066fbaceab94,ACC1158,ACC1033,74818.7650892722,INR,Bill Payment
2025-06-09T22:17:35.326704,7d11fe39-ffa3-4789-93e1-42beb0b6eb22,ACC1338,ACC1021,33202.12937201598,INR,Online Shopping
2025-06-30T22:17:35.326721,cbdfde00-8d65-4d20-b8f7-b2f5eb255ba3,ACC1078,ACC1475,47683.71381245919,INR,Online Shopping
2025-07-05T22:17:35.326737,0f403b2e-b53d-4572-9272-b8d194645718,ACC1313,ACC1422,49832.355364589166,INR,Restaurant
2025-06-26T22:17:35.326755,b044267a-9237-43fc-b624-2ecd4e760e53,ACC1153,ACC1284,77595.94483424429,INR,Bill Payment
2025-06-21T22:17:35.326772,1cc73341-dfd4-4feb-a955-84e5c3464844,ACC1096,ACC1437,27615.283942502407,INR,Friend Transfer
2025-06-12T22:17:35.326789,4baacc84-0b8f-4a04-a8cc-f420fa806bfd,ACC1339,ACC1491,24467.657449594597,INR,Online Shopping
2025-06-23T22:17:35.326806,877a6a52-2677-4349-8c73-184f803b926d,ACC1499,ACC1269,69307.63187090801,INR,Bill Payment
2025-06-14T22:17:35.326823,3ed4142a-ede2-4078-95ab-b080e600cfc7,ACC1488,ACC1008,862.9315746429587,INR,Friend Transfer
2025-06-14T22:17:35.326840,6bda5046-f8bf-47be-908c-75b81c92a852,ACC1456,ACC1044,21056.44020463065,INR,Friend Transfer
2025-07-07T22:17:35.326857,09b8b0ba-df0f-4433-9722-25255d09e22a,ACC1310,ACC1360,60950.856403567224,INR,Bill Payment
2025-06-28T22:17:35.326874,91c9c919-130e-4c42-8d5f-d6990ab037b4,ACC1197,ACC1005,75623.60807754655,INR,Bill Payment
2025-06-13T22:17:35.326891,40ba2057-b2e4-4c2a-958d-1393d0d93ccd,ACC1297,ACC1204,13807.723298261562,INR,Bill Payment
2025-06-20T22:17:35.326908,7e70a7d8-0b8d-49c7-84a1-421b28aea1aa,ACC1043,ACC1373,25407.506169062428,INR,Friend Transfer
2025-06-09T22:17:35.326925,c8734f4f-9157-4a6e-8225-942dc2d080b2,ACC1032,ACC1169,28242.265975232596,INR,Online Shopping
2025-07-04T22:17:35.326942,1cc8006f-6642-4102-bda4-9a2c0f8eb858,ACC1128,ACC1428,58608.964002164765,INR,Friend Transfer
2025-06-21T22:17:35.326959,f6dff262-fc8f-403b-b0ee-27b005129e09,ACC1072,ACC1047,46209.988643496734,INR,Online Shopping
2025-06-30T22:17:35.326976,4b037d65-13e7-414d-841e-ab93ed58f39c,ACC1077,ACC1136,51992.77989415622,INR,Online Shopping
2025-06-16T22:17:35.326993,bbd23279-0b42-4bd1-b26c-26be7203cf08,ACC1305,ACC1397,51759.97916083473,INR,Friend Transfer
2025-06-20T22:17:35.327010,8c718728-f1e4-4868-b6f7-2afc6100f925,ACC1443,ACC1229,53401.434840387104,INR,Friend Transfer
2025-06-16T22:17:35.327027,e5c05bf3-ba23-4960-8617-3afc5d05b9d3,ACC1289,ACC1330,44483.94302895648,INR,Friend Transfer
2025-07-07T22:17:35.327044,8f15ee5a-446b-455d-94fd-e9f5d53c3468,ACC1018,ACC1280,124.01743469277756,INR,Online Shopping
2025-06-21T22:17:35.327061,8cc47838-742c-4618-92f6-30b07ebaa1e5,ACC1428,ACC1136,65362.49723068691,INR,Restaurant
2025-06-14T22:17:35.327078,0cebe26c-26e3-47fd-9caa-ff91e570d4c6,ACC1409,ACC1035,67404.91396114879,INR,Online Shopping
2025-06-18T22:17:35.327095,901c69b2-d5be-460c-b9af-11510d442975,ACC1433,ACC1175,42627.97674534671,INR,Friend Transfer
2025-06-12T22:17:35.327112,f656ac85-4e0e-41f2-8cf0-ac8a31bf9119,ACC1202,ACC1451,23848.994529045885,INR,Friend Transfer
2025-06-18T22:17:35.327129,5eadfa90-2c82-4051-bf29-f3e8fa03d9a8,ACC1360,ACC1461,27835.12790611533,INR,Friend Transfer
2025-06-24T22:17:35.327146,1a14b283-06a9-4cea-8db1-32944192a99d,ACC1205,ACC1441,37923.918594339564,INR,Online Shopping
2025-07-06T22:17:35.327163,70ee577a-28a7-4413-9550-ca237fdde401,ACC1029,ACC1161,13429.177760097551,INR,Restaurant
2025-07-04T22:17:35.327180,1229d80d-2337-41e7-b252-aaa3c5b65d79,ACC1379,ACC1241,41889.544642649416,INR,Restaurant
2025-06-19T22:17:35.327197,7b2ba51f-e331-42b7-9fcd-423bba505291,ACC1206,ACC1086,64678.767679516684,INR,Bill Payment
2025-07-06T22:17:35.327214,04f87617-f864-41eb-8388-f016996de323,ACC1012,ACC1442,75037.54574525493,INR,Bill Payment
2025-06-13T22:17:35.327231,6c31c9d3-7243-4622-ad1d-2be04051b92f,ACC1192,ACC1291,42511.114993091825,INR,Bill Payment
2025-06-08T22:17:35.327248,3dfc3dd0-6a40-4fee-a0e3-291f5f4330fe,ACC1492,ACC1414,61617.92193224779,INR,Friend Transfer
2025-06-21T22:17:35.327265,3dccfeda-537e-4b0c-97e5-bd5c3a935c6d,ACC1008,ACC1368,79972.89316683354,INR,Restaurant
2025-06-23T22:17:35.327282,4e592bda-ceab-4785-aeb0-6c824abd6ddc,ACC1135,ACC1042,45367.44539897601,INR,Online Shopping
2025-07-04T22:17:35.327299,d1b35f9b-c3ac-41c4-a3d7-c69f7a068f7c,ACC1258,ACC1138,16591.336385905597,INR,Restaurant
2025-06-22T22:17:35.327316,f8cbb4ec-2ce4-4e1b-887f-7e35f6070e21,ACC1345,ACC1045,73948.4093788909,INR,Restaurant
2025-06-22T22:17:35.327333,e32e191b-12ae-4f5a-906f-7e5fb7a78df4,ACC1289,ACC1366,803.7271880467597,INR,Bill Payment
2025-07-07T22:17:35.327350,23163e5d-8c15-4db7-ab04-438638fa920a,ACC1057,ACC1331,1915.005253675445,INR,Online Shopping
2025-06-15T22:17:35.327367,ee068003-1bca-4c6d-8c52-f5f5396497c6,ACC1320,ACC1122,3978.0374867690966,INR,Restaurant
2025-06-17T22:17:35.327384,fdff8e7b-7b00-4413-ad4f-4f1b2446c1e2,ACC1033,ACC1446,15718.789034257765,INR,Online Shopping
2025-06-17T22:17:35.327401,8ec7673d-cdcc-4061-8196-98dc8b318330,ACC1049,ACC1455,25223.669517026323,INR,Online Shopping
2025-06-25T22:17:35.327418,95b37615-c945-4084-89f6-85a0e456b688,ACC1469,ACC1112,49495.26710352003,INR,Restaurant
2025-06-19T22:17:35.327435,f2ed3cf5-4b34-47fd-9c38-5a8e938a42c5,ACC1270,ACC1264,7741.03906886497,INR,Friend Transfer
2025-07-07T22:17:35.327452,24c83394-0f57-4c56-9b30-52a0150d3066,ACC1383,ACC1069,56032.50582651191,INR,Bill Payment
2025-06-26T22:17:35.327469,23ceda13-67ac-4dc3-97d4-9b46084696a3,ACC1071,ACC1433,34782.97797291196,INR,Restaurant
2025-06-21T22:17:35.327486,0821075e-efdb-47dc-b28d-0927cd59df55,ACC1156,ACC1150,15680.046386330738,INR,Online Shopping
2025-07-01T22:17:35.327503,f024df70-92ac-460a-9764-2be5ce2bb648,ACC1010,ACC1125,38173.94537194498,INR,Online Shopping
2025-07-02T22:17:35.327520,5c335ca0-0a32-4e99-9de8-c3f09ba400fe,ACC1002,ACC1258,22360.641866517628,INR,Bill Payment
2025-07-06T22:17:35.327536,a55ab2c9-d712-4360-a623-9c68b10f88fd,ACC1059,ACC1004,29639.536286870945,INR,Bill Payment
2025-06-09T22:17:35.327553,5aaa41a1-eabc-4ead-99c4-2973ca6f7693,ACC1119,ACC1064,3791.5404925941752,INR,Friend Transfer
2025-06-10T22:17:35.327570,769a5bec-7072-4867-8e14-fe945c32ddd9,ACC1059,ACC1411,77443.44895500252,INR,Online Shopping
2025-06-27T22:17:35.327587,69205338-1a3e-4dfb-aec7-9cc4be9df9c6,ACC1493,ACC1260,7196.342421292197,INR,Bill Payment
2025-06-23T22:17:35.327604,1e51feba-6758-46bf-a283-cfc4ec2102dc,ACC1246,ACC1333,79743.3142689616,INR,Bill Payment
2025-07-01T22:17:35.327622,227eacd7-9e32-45e8-9302-9d10af5bfb99,ACC1334,ACC1222,22381.71564407174,INR,Restaurant
2025-06-23T22:17:35.327639,23493ef9-66b5-4984-89bf-cb37fc81dbdc,ACC1261,ACC1404,42178.87334946892,INR,Online Shopping
2025-06-29T22:17:35.327658,54f456e7-75aa-4e23-8a8a-00a41ff094b2,ACC1288,ACC1230,25586.407639261102,INR,Online Shopping
2025-06-25T22:17:35.327675,01c45bbe-faee-4f47-b403-d1244372a991,ACC1386,ACC1465,13088.37195745892,INR,Friend Transfer
2025-06-27T22:17:35.327693,2561f8d8-f318-45aa-9fbf-556a89533a88,ACC1413,ACC1145,65610.5628851159,INR,Restaurant
2025-06-26T22:17:35.327748,9a79a0fc-ce7e-4ae1-85e6-daeadddcfafa,ACC1048,ACC1272,902.2277396854233,INR,Friend Transfer
2025-07-04T22:17:35.327766,e5138669-d2c7-4ebc-937b-b601c4bdaab1,ACC1397,ACC1011,11290.37488789355,INR,Restaurant
2025-07-03T22:17:35.327784,698e9429-ae85-4f15-bb3b-9a9979c44838,ACC1048,ACC1080,52538.060556029566,INR,Friend Transfer
2025-06-25T22:17:35.327802,780313f7-3e3d-4dbb-bcbc-d67a3d4f8317,ACC1402,ACC1067,720.8847964941898,INR,Friend Transfer
2025-06-29T22:17:35.327820,ae58b649-66cb-41ab-9168-5ad7f4949a77,ACC1220,ACC1060,24965.81255481486,INR,Friend Transfer
2025-07-05T22:17:35.327837,0303a838-fe91-4a38-882c-3dbcfb296893,ACC1029,ACC1201,13920.15251667666,INR,Friend Transfer
2025-06-11T22:17:35.327855,49f3fe6a-9696-428e-a481-a0152eeb7fd0,ACC1190,ACC1451,20823.285493663145,INR,Restaurant
2025-06-24T22:17:35.327873,c15af07c-7f0b-4390-8f6d-4d6d9c131eab,ACC1176,ACC1114,18471.624816283824,INR,Friend Transfer
2025-06-15T22:17:35.327890,0e5a0372-15ea-4e46-a5a1-5aebf09e167f,ACC1076,ACC1118,45417.63914128131,INR,Bill Payment
2025-06-19T22:17:35.327908,c871132e-b307-4702-b7c4-14030423cb96,ACC1114,ACC1244,6929.088873443178,INR,Restaurant
2025-07-03T22:17:35.327926,835b1255-cb7f-4536-92cc-de1fd642144a,ACC1474,ACC1077,40703.220583424336,INR,Bill Payment
2025-06-20T22:17:35.327943,9f32a73c-6236-443b-87e7-bcc703b21132,ACC1273,ACC1473,6994.9109199833865,INR,Friend Transfer
2025-06-25T22:17:35.327961,649b27ad-e84b-4a03-a90e-7679770a006d,ACC1123,ACC1082,26244.751856788902,INR,Online Shopping
2025-06-24T22:17:35.327979,6d9f4281-9100-4451-bb72-5c650953c09f,ACC1319,ACC1018,3544.2648921881823,INR,Friend Transfer
2025-06-20T22:17:35.327997,c66ed7ae-a0cf-41fd-82ef-e5b872c6f6da,ACC1299,ACC1384,72965.05765802147,INR,Friend Transfer
2025-07-05T22:17:35.328014,67e0e5a1-7ece-4e74-94a0-fb346ac91c41,ACC1499,ACC1350,22977.903598494984,INR,Bill Payment
2025-06-14T22:17:35.328032,5d859daa-f268-4477-8e85-dad54c32146b,ACC1462,ACC1207,18701.721803402215,INR,Restaurant
2025-06-23T22:17:35.328049,25bfaa63-405e-480a-ba62-075792839ff3,ACC1291,ACC1019,76443.38021268074,INR,Online Shopping
2025-07-01T22:17:35.328067,7e1ba671-8189-4367-8eab-f1836232dd84,ACC1014,ACC1457,41395.15756631946,INR,Online Shopping
2025-07-03T22:17:35.328084,8e313b82-5772-4278-b769-300d5580de72,ACC1130,ACC1179,44750.61317650235,INR,Online Shopping
2025-06-12T22:17:35.328102,341c88e5-3694-473d-86dc-1e82e27b40c6,ACC1271,ACC1452,17546.777009435627,INR,Friend Transfer
2025-06-23T22:17:35.328120,5e17eb84-ca94-4d1b-98d3-1b4ac3621403,ACC1395,ACC1112,16174.828924286061,INR,Bill Payment
2025-07-04T22:17:35.328138,e582810e-dac9-4264-8f60-52169c989373,ACC1281,ACC1404,8220.485193124681,INR,Restaurant
2025-06-18T22:17:35.328156,4651893b-f04c-487c-bda1-a7a1af48884e,ACC1285,ACC1473,18463.029783952123,INR,Restaurant
2025-06-24T22:17:35.328175,0d4d2c18-1d4f-4c9a-96b5-0d06a4243a21,ACC1135,ACC1370,55401.29504664012,INR,Friend Transfer
2025-06-24T22:17:35.328193,92cb1a81-15d7-45a8-9bca-8a78df001437,ACC1369,ACC1228,4034.502757738288,INR,Restaurant
2025-06-08T22:17:35.328211,1ad36b86-d535-447e-b434-f645b5e4569a,ACC1390,ACC1419,17648.24976856231,INR,Restaurant
2025-06-09T22:17:35.328229,cf27b2d7-19e7-49b8-bdad-77c3ffb67b0c,ACC1231,ACC1108,21830.124377661825,INR,Bill Payment
2025-06-25T22:17:35.328247,3b93ebcd-118b-41c0-ac2e-a6c4f27de892,ACC1165,ACC1228,21650.001336138364,INR,Online Shopping
2025-06-10T22:17:35.328265,fe96a467-a663-49d0-927e-bfec7c60289b,ACC1158,ACC1175,23632.88407152458,INR,Online Shopping
2025-06-18T22:17:35.328282,35a3f1ab-a469-4fb8-beec-4e221c66942c,ACC1190,ACC1299,25094.94031949139,INR,Online Shopping
2025-07-02T22:17:35.328300,1223690b-6c6b-4bc8-90d2-ff9f5c4766e2,ACC1072,ACC1036,39558.15612454644,INR,Friend Transfer
2025-06-23T22:17:35.328318,75d8744b-835a-4854-8fca-3cd3124c8d8c,ACC1129,ACC1088,32236.94946481326,INR,Friend Transfer
2025-06-20T22:17:35.328336,6f56314a-e2dd-4e96-bf2c-00c81091db06,ACC1464,ACC1055,56131.08660578698,INR,Restaurant
2025-06-23T22:17:35.328353,6edfe605-b1bb-4d0e-b805-a7cda924d918,ACC1305,ACC1028,78891.15274100588,INR,Online Shopping
2025-06-15T22:17:35.328371,6235d586-4c6e-492f-89d2-9375ba587bad,ACC1120,ACC1310,26829.038630502157,INR,Online Shopping
2025-06-13T22:17:35.328388,9cbb4292-fa23-4923-b7ea-a4ca78cc223d,ACC1376,ACC1271,8090.481643446408,INR,Bill Payment
2025-06-28T22:17:35.328406,42d38054-2e2d-440c-a860-d8ab77597e11,ACC1407,ACC1128,55802.19319295906,INR,Online Shopping
2025-06-21T22:17:35.328424,a223f682-8533-4714-b859-650ad203c279,ACC1100,ACC1086,33447.44743151656,INR,Bill Payment
2025-06-10T22:17:35.328442,392a14ca-1f93-476a-8968-420386653d5a,ACC1147,ACC1093,58980.70427646467,INR,Restaurant
2025-06-30T22:17:35.328460,c4416ddc-adad-40bc-8cd3-e5df928292b1,ACC1464,ACC1090,20328.111736546343,INR,Online Shopping
2025-06-13T22:17:35.328478,c92246eb-87e4-4e97-8f3d-d5154b154233,ACC1356,ACC1107,16829.17954798858,INR,Bill Payment
2025-06-18T22:17:35.328495,ef7b4fe2-683a-40cc-ae83-f19b6ca95866,ACC1038,ACC1495,9968.929914324493,INR,Restaurant
2025-06-29T22:17:35.328513,28f543a2-08db-42c2-bb64-f6b42b01eec2,ACC1285,ACC1096,16064.394391368955,INR,Bill Payment
2025-06-28T22:17:35.328531,f8205807-2c56-4f43-b48f-379d86bf5f00,ACC1290,ACC1310,20925.76540658344,INR,Bill Payment
2025-06-16T22:17:35.328560,b7b18f97-2885-40a2-af0d-0a81cc32c4f3,ACC1464,ACC1060,44949.36957157398,INR,Online Shopping
2025-06-29T22:17:35.328596,b400270f-92d9-40d8-bc9a-f71b3ab3d526,ACC1106,ACC1332,79897.72650265423,INR,Bill Payment
2025-06-17T22:17:35.328617,ddaa5fb1-eb0d-49b0-9f2f-b7da60aaefc1,ACC1098,ACC1223,18111.843906101964,INR,Restaurant
2025-06-17T22:17:35.328636,8e2eff89-e228-4ae8-9e25-4cf5caf19192,ACC1462,ACC1469,66109.29917559047,INR,Online Shopping
2025-06-20T22:17:35.328655,98ab1cd3-0b97-480a-a3ab-79ff0df122e7,ACC1420,ACC1289,74407.9237106053,INR,Restaurant
2025-06-15T22:17:35.328674,ad48bd25-1f9c-4ff8-be35-8b1581b63bdf,ACC1042,ACC1190,29821.632168036384,INR,Restaurant
2025-06-30T22:17:35.328692,0f7a8115-c5da-4077-85a8-614d472e4326,ACC1032,ACC1141,72254.32635258145,INR,Bill Payment
2025-06-17T22:17:35.328710,cba932db-444a-4d88-8783-014dfbdedf3a,ACC1245,ACC1366,16878.05879402468,INR,Friend Transfer
2025-07-01T22:17:35.328728,b42fa6f3-b50d-4e29-8b00-3dcf10ebb004,ACC1242,ACC1349,60632.756652329175,INR,Friend Transfer
2025-06-19T22:17:35.328745,5a1d8bec-ed1b-464f-8830-aae90b051cf2,ACC1272,ACC1140,43789.591983358616,INR,Restaurant
2025-06-25T22:17:35.328762,49b26c49-e7f4-402a-b5ed-628677edd244,ACC1271,ACC1148,47741.915054543766,INR,Online Shopping
2025-06-22T22:17:35.328779,72378054-0a63-42e7-ad61-9bbb490bdef5,ACC1481,ACC1225,37586.78884036738,INR,Friend Transfer
2025-06-26T22:17:35.328796,06869817-4058-4578-ab66-b6d5035559d8,ACC1366,ACC1119,74440.17889148417,INR,Bill Payment
2025-06-27T22:17:35.328814,54827d3a-3598-4bcc-899c-c7bf2e9f4954,ACC1459,ACC1151,43108.43695952671,INR,Bill Payment
2025-06-11T22:17:35.328831,d1c04649-d6d7-485e-b72a-ecab647cdd3a,ACC1045,ACC1418,18815.562123154803,INR,Restaurant
2025-06-25T22:17:35.328848,7ca9b8b8-85f4-4e26-a7d3-b3de04d58adc,ACC1432,ACC1135,39230.21637403342,INR,Restaurant
2025-06-17T22:17:35.328865,ab5be6ea-3219-470f-bc44-f0b2cedea8da,ACC1188,ACC1202,34375.33412148572,INR,Friend Transfer
2025-06-17T22:17:35.328882,1fdd24a1-4645-4058-948d-8c58bc5e7b2f,ACC1292,ACC1260,41297.322010532196,INR,Online Shopping
2025-06-26T22:17:35.328899,bf560c7d-0d27-4c43-b09b-f7039e5d5f78,ACC1220,ACC1070,65460.435907059174,INR,Friend Transfer
2025-06-30T22:17:35.328917,4890818c-6093-4d3d-8b27-8a94dafd0a94,ACC1063,ACC1284,30944.833400255975,INR,Online Shopping
2025-06-21T22:17:35.328934,97856803-1fb2-4ee0-b23f-d3309c74e316,ACC1346,ACC1074,17730.8633839409,INR,Online Shopping
2025-07-02T22:17:35.328951,3d0fbfb0-1aae-4838-b1b0-f6e54ac18300,ACC1267,ACC1044,5889.216804385502,INR,Online Shopping
2025-06-23T22:17:35.328968,62d4c0b4-cad9-445b-ba35-38b9de532357,ACC1130,ACC1104,32513.32574836632,INR,Online Shopping
2025-07-04T22:17:35.328985,fb3273af-45c1-4b86-bb83-44f4c4785d30,ACC1235,ACC1131,26806.242805449525,INR,Restaurant
2025-06-26T22:17:35.329066,43c779ca-c6e0-41a3-a950-c1746826c972,ACC1225,ACC1054,881.2843457028112,INR,Friend Transfer
2025-07-07T22:17:35.329086,eaf5dd4f-7113-4954-8e1c-f24a8b4bc32f,ACC1479,ACC1234,50370.39141506735,INR,Bill Payment
2025-07-02T22:17:35.329104,4a71c3ad-c2aa-48b4-a02d-06f21d38fe57,ACC1493,ACC1401,42984.242066250095,INR,Restaurant
2025-06-26T22:17:35.329121,3f1e9968-e4fb-4324-883a-e18ac7e5477e,ACC1096,ACC1319,69997.79432607738,INR,Online Shopping
2025-06-19T22:17:35.329139,75b28bf2-4c93-4993-a8db-05a6b7e459a0,ACC1229,ACC1277,12424.641850154781,INR,Bill Payment
2025-07-05T22:17:35.329156,445b4ce2-37b4-445c-bd20-924243fc7c5b,ACC1068,ACC1029,34266.794475696726,INR,Friend Transfer
2025-06-16T22:17:35.329173,2c10b8da-8982-4fc7-8771-6720df49c0af,ACC1485,ACC1184,3891.1033797613354,INR,Restaurant
2025-06-14T22:17:35.329190,df4a4f63-071f-41f9-86dd-00f39892aaae,ACC1344,ACC1463,47151.48879066583,INR,Restaurant
2025-06-15T22:17:35.329207,f25d079d-9fc4-4dd3-b9e8-73500dc1acaf,ACC1243,ACC1329,74683.62307915054,INR,Bill Payment
2025-06-16T22:17:35.329224,74cf0d62-5b01-4995-b262-89f75fa2d146,ACC1029,ACC1457,64525.0781047635,INR,Restaurant
2025-06-21T22:17:35.329241,eb133fce-cab9-40fc-8fbb-9e89ef313811,ACC1440,ACC1144,79184.2226706482,INR,Online Shopping
2025-06-27T22:17:35.329258,079d9f04-a8bf-44dc-ab65-97ed15ce970b,ACC1293,ACC1346,20478.707218007123,INR,Friend Transfer
2025-06-20T22:17:35.329275,24982d43-9be6-49b3-82ec-10946044d5c8,ACC1399,ACC1433,37092.34309011696,INR,Online Shopping
2025-06-15T22:17:35.329292,dbbe0f57-fdc5-481b-aa0b-f33398dcc846,ACC1367,ACC1168,22957.066817868435,INR,Restaurant
2025-06-18T22:17:35.329310,37c227db-6b70-4137-9237-eef680edd584,ACC1133,ACC1260,79073.55475227784,INR,Restaurant
2025-06-20T22:17:35.329327,f2f89502-b1a0-41df-9f7f-3fbfc7458b48,ACC1325,ACC1249,61106.82625864531,INR,Online Shopping
2025-06-21T22:17:35.329344,b3c20058-6dbf-4503-ad20-500fb8593d49,ACC1305,ACC1097,73967.0230396319,INR,Bill Payment
2025-06-11T22:17:35.329361,0036cefd-fa84-481d-bc3b-b95f793e44e7,ACC1165,ACC1154,69724.89831317496,INR,Restaurant
2025-06-15T22:17:35.329378,cbc0fbbb-3261-487b-8f2d-c72a9cf2d0ee,ACC1307,ACC1267,19397.069067640645,INR,Restaurant
2025-06-30T22:17:35.329396,ea44f2a4-bb55-48d9-951c-f60fb0c9a473,ACC1323,ACC1384,47398.253161226494,INR,Friend Transfer
2025-06-12T22:17:35.329412,11927d51-eaa0-45c7-b185-13c31eaeb863,ACC1026,ACC1366,52668.291999909954,INR,Online Shopping
2025-06-29T22:17:35.329430,f0cf547b-ac24-4f7e-986e-eb306987ac23,ACC1308,ACC1087,45847.082748751105,INR,Friend Transfer
2025-07-03T22:17:35.329447,11445c1e-f1a8-4459-9afa-875646f1b664,ACC1101,ACC1111,70644.12386380021,INR,Restaurant
2025-07-01T22:17:35.329464,4a84f759-461b-42d0-a93b-806fb52f029b,ACC1402,ACC1248,17797.056774661487,INR,Online Shopping
2025-06-25T22:17:35.329481,2c6c5fb2-3b70-4d74-bf12-4f57643c71ac,ACC1368,ACC1078,12770.79537252026,INR,Bill Payment
2025-06-09T22:17:35.329499,9d64f537-5432-48a3-817f-50b2a7fa8eb6,ACC1227,ACC1066,3207.1337091283913,INR,Restaurant
2025-06-23T22:17:35.329515,eef30c2c-119f-4fd6-bf4e-afaddae01079,ACC1281,ACC1032,72316.76727749426,INR,Friend Transfer
2025-07-06T22:17:35.329532,80a74136-276d-47b5-8229-b3242bebbba4,ACC1487,ACC1329,2721.1654568463878,INR,Friend Transfer
2025-06-11T22:17:35.329549,c8df8af4-f57b-4925-81fe-d7d87fe59ef8,ACC1047,ACC1428,66238.15125052942,INR,Online Shopping
2025-06-30T22:17:35.329566,299b506a-be1a-409e-a6ff-88e4a643c467,ACC1009,ACC1133,1263.2223243636763,INR,Online Shopping
2025-07-06T22:17:35.329583,d95e787b-1033-4486-b1bb-2ff2a5966171,ACC1413,ACC1309,6119.2496527394715,INR,Friend Transfer
2025-06-19T22:17:35.329600,3fa3484d-d112-4567-9ee3-adfd0d7fab90,ACC1349,ACC1128,7852.201636329577,INR,Friend Transfer
2025-06-18T22:17:35.329617,b6e050e0-1b50-43aa-9ad3-6b6ddeac0304,ACC1242,ACC1232,31226.769325182846,INR,Online Shopping
2025-07-01T22:17:35.329634,02c1ef82-7200-4d05-8336-f2b4cb9a9d24,ACC1058,ACC1359,10660.21834468926,INR,Bill Payment
2025-06-22T22:17:35.329651,7f547794-ff81-4460-bdea-7e3757eac9e7,ACC1419,ACC1281,6183.955364926513,INR,Restaurant
2025-06-30T22:17:35.329668,9bc85aae-e3a7-483d-b866-28ea1cb5f000,ACC1224,ACC1083,19538.30280194288,INR,Friend Transfer
2025-06-26T22:17:35.329685,9045a73e-12f2-44af-9046-b3b2d6173af4,ACC1333,ACC1017,24976.479372676302,INR,Restaurant
2025-06-24T22:17:35.329702,e9ea7f44-b0fd-4fe5-a913-181ad59b4545,ACC1353,ACC1032,45450.73414739246,INR,Bill Payment
2025-06-30T22:17:35.329719,652cd31b-bb59-439d-a036-295b005b2fe9,ACC1420,ACC1274,11910.651610405102,INR,Friend Transfer
2025-06-11T22:17:35.329736,ef9c1ae3-142c-46f5-a17b-689f8ac508a7,ACC1165,ACC1203,24906.643324720244,INR,Online Shopping
2025-06-13T22:17:35.329753,91751ca9-e3b2-45ff-8928-5f0bed003bfd,ACC1044,ACC1436,5067.395700054872,INR,Restaurant
2025-07-02T22:17:35.329770,8f9bf981-4f4f-470b-9cef-12c5ed941271,ACC1247,ACC1398,54424.1379216243,INR,Restaurant
